token,date,ip,question,response
straketort,2016-10-12 01:40:52,76.168.173.234,Raise fish in a fish hatchery [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Conduct chemical experiments [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Study the movement of planets [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Compose or arrange music [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Perform rehabilitation therapy [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Operate a beauty salon or barber shop [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Load computer software into a large computer network [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Operate a calculator [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Assemble electronic parts [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Drive a truck to deliver packages to offices and homes [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Create special effects for movies [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Start your own business [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Calculate the wages of employees [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Repair and install locks [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Develop a way to better predict the weather [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Work in a biology lab [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Perform jazz or tap dance [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Help conduct a group therapy session [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Represent a client in a lawsuit [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Market a new line of clothing [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Set up and operate machines to make products [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Invent a replacement for sugar [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Do laboratory tests to identify diseases [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Sing in a band [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,REALISTIC [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,INVESTIGATIVE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,ARTISTIC [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,SOCIAL [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,ENTERPRISING [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,CONVENTIONAL [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,STRONGLYLIKE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,LIKE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,UNSURE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,DISLIKE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,STRONGLYDISLIKE [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,jobzone1 [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,jobzone2 [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,jobzone3 [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,jobzone4 [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,jobzone5 [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,currentfuture [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Explore [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,JZcareer [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,IPresultscareer [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,results [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,select [Back translation in English:],
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Build kitchen cabinets [Back translation in English:],1.  I build kitchen cabinets.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Write books or plays [Back translation in English:],5.  Writing books or plays
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Play a musical instrument [Back translation in English:],"6.  I use musical instruments such as drums, guitar, or piano."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Teach an individual an exercise routine [Back translation in English:],7.  I teach a person how to exercise.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Develop a spreadsheet using computer software [Back translation in English:],11.  I develop computer software for spreadsheets for my use.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Raise fish in a fish hatchery [Back translation in English:],14.  I take care of various activities related to fish farming such as installing eggs or feeding fishes to help them to grow.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Conduct chemical experiments [Back translation in English:],15.  I pour various chemicals into various tubes for chemistry experimentation.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Study the movement of planets [Back translation in English:],16. I study planetary movements.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Compose or arrange music [Back translation in English:],17.  I create and write musical compositions.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Perform rehabilitation therapy [Back translation in English:],20. I rehab and help a person with physical injury with various exercises and treatments to help them to improve their health.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Operate a beauty salon or barber shop [Back translation in English:],"21.  I manage a hair-cutting shop where there are hair-cutting, shampooing, and dressing up."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Load computer software into a large computer network [Back translation in English:],"23.  As an IT person, I am responsible for software installation onto computers."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Operate a calculator [Back translation in English:],24.  I use calculator.  
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Assemble electronic parts [Back translation in English:],25. I install various electrical parts
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Drive a truck to deliver packages to offices and homes [Back translation in English:],26.  I drive a hauling truck to businesses or homes.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Create special effects for movies [Back translation in English:],"29.  I make special effects for movies.  An example of a special effect would be for an example a huge wave of water crashes into cars, tossing them into the air.  While seeming realistic, those are not and were made with a computer."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Start your own business [Back translation in English:],33.  I establish my own business.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Calculate the wages of employees [Back translation in English:],36.  I calculate how much my workers earn.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Repair and install locks [Back translation in English:],38.  I repair and install locks.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Develop a way to better predict the weather [Back translation in English:],39.  I invent better ways of predicting what weather will look like.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Work in a biology lab [Back translation in English:],40.  I work at a biology lab.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Perform jazz or tap dance [Back translation in English:],42.  I dance jazz or tap in front of an audience.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Help conduct a group therapy session [Back translation in English:],44. I help to facilitate a therapy group.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Represent a client in a lawsuit [Back translation in English:],45.  I work with a client who is involved in a lawsuit with legal representation regardless of whether if they are being sued or suing.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Market a new line of clothing [Back translation in English:],46.  I advertise to attract people to view lines of creative fashion designs. 
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Set up and operate machines to make products [Back translation in English:],49.  I set up and run machines which create specific objects.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Invent a replacement for sugar [Back translation in English:],51.  I invent new sugar substitute to replace sugar.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Do laboratory tests to identify diseases [Back translation in English:],52.  I perform lab tests to identify specific diseases.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Sing in a band [Back translation in English:],53.  I sing in a band.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,REALISTIC [Back translation in English:],"Realistic:  Hard working and problem solving.  Those persons like to work with plants, animals, wood, tools, and machines.  Some job examples are engineers, plumbers, police officers, and farmers."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,INVESTIGATIVE [Back translation in English:],"Investigative:  Seeking facts and ideas to solve a problem.  Some job examples are mathematicians, scientists, and doctors."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,ARTISTIC [Back translation in English:],"Artistic:  Creative, enjoy designing, music, acting.  Dislike rules and like flexibility.  Some job examples are actors, musical composers, artists, and dancers."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,SOCIAL [Back translation in English:],"Social:  Enjoy helping, teaching, advising people.  Some job examples are teachers, exercise coaches, nurses, and counselors."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,ENTERPRISING [Back translation in English:],"Enterprising:  Likes organizing, setting up and working on projects, leading people, making decisions and taking action.  Some job examples are lawyers, business owners, judges, and politicians."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,CONVENTIONAL [Back translation in English:],"Conventional:  Prefers planned, sequential, and routinal work.  Doesn't want to lead people.  Prefers precise information.  Some job examples are secretaries, bank workers, financial analysts."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,STRONGLYLIKE [Back translation in English:],Strongly like
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,LIKE [Back translation in English:],Like
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,UNSURE [Back translation in English:],Unsure
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,DISLIKE [Back translation in English:],Dislike
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,STRONGLYDISLIKE [Back translation in English:],Strongly dislike
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,jobzone1 [Back translation in English:],"Job zone 1.  Not much experience.  One week to three months of training to learn the job.  Might require a high school or GED degree.  Some job examples are taxi driver, construction worker, waiter."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,jobzone2 [Back translation in English:],"Job Zone 2:  Some experience.  Two to three months up to a year of training on job.  Usually require high school or GED diploma.  Some job examples are forest firefighter, seller, and bank worker."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,jobzone3 [Back translation in English:],"Job Zone 3:  More experience.  Training 1 to 2 years on job.  Needs vocational training, previous job experience, associate degree.  Some job examples are food service director, electrician, legal secretary, and insurance salesperson."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,jobzone4 [Back translation in English:],"Job Zone 4:  A lot of experience required.  Training many years on job.  Needs a bachelor of arts or science or a graduate degree.  Some job examples are accountant, sales director, teacher, and chemist."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,jobzone5 [Back translation in English:],"Job Zone 5:  A lot of experience and great depth of study required.  Five years or more of experience.  Training required before employment begins.  Business company also provides in depth training. Requires masters, doctoral or law degrees,  Some job examples are doctor, college professor, and librarian."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,currentfuture [Back translation in English:],"There are two ways of selecting a job zone - either current or future.  For current, fit the job zone to schooling, experience, training already have.  For future, fit the job zone to schooling, training, and experience will be needed in the future.  Whether if the job zone fits your current or future experience does not matter.  Do not worry about whether if there are enough training, schooling, or money.  It is time to learn and explore about work you might be interested in."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,Explore [Back translation in English:],"There are five job zones covering different levels of school, training, and experience. 1 - not much school, training, and experience;  2 - some school, training, and experience; 3 -  more school, training, and experience;  4 - a lot school, training, and experience; 5 - in depth and a lot school, training, and experience.  Choose a job zone fitting the job you want. When you are done, click on 'Next'."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,JZcareer [Back translation in English:],"How to select a career?  Choose a job zone 1 to 5.  Each job zone have two areas: list of jobs and amount of training, school, and experience required. Job Zone and IP both help you choose job based on what you want to learn and explore."
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,IPresultscareer [Back translation in English:],Click 'Next' to see your IP and Job Zone results and pertaining careers.
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,results [Back translation in English:],"IP results connecting activities to jobs where you will be happy and content.  See those categorizes:   realistic, investigative, artistic, social, enterprising, conventional.  Each item has a number.  Higher a number, better that category fits you.  Click on each item to expand for more information.  You may click on each.  When done, click on 'Next.'"
ncennewdeh,2016-10-13 02:07:06,24.5.221.5,select [Back translation in English:],"Now you are done learning about your job zone.  Regardless of current or future, select a job you would like."
absongothu,2016-10-14 12:55:25,206.63.192.21,Build kitchen cabinets [Back translation in English:],Number one: Kitchen cabinets.  Me build.
absongothu,2016-10-14 12:55:25,206.63.192.21,Write books or plays [Back translation in English:],"Number five: Books or plays.  I write.
"
absongothu,2016-10-14 12:55:25,206.63.192.21,Play a musical instrument [Back translation in English:],"Number 6: Music things like drums, guitar, piano - I use."
absongothu,2016-10-14 12:55:25,206.63.192.21,Teach an individual an exercise routine [Back translation in English:],Number 7: Person who exercises - I teach how
absongothu,2016-10-14 12:55:25,206.63.192.21,Develop a spreadsheet using computer software [Back translation in English:],Number eleven..  Computer software - for - me to develop spreadsheets and use
absongothu,2016-10-14 12:55:25,206.63.192.21,Raise fish in a fish hatchery [Back translation in English:],"Number 14.  Farm - putting down eggs, feeding, growing - I take care of that"
absongothu,2016-10-14 12:55:25,206.63.192.21,Conduct chemical experiments [Back translation in English:],Number 15.  different sticks/tubes of chemical experiments - I pour them
absongothu,2016-10-14 12:55:25,206.63.192.21,Study the movement of planets [Back translation in English:],Number 16. Studying the planets that interwine
absongothu,2016-10-14 12:55:25,206.63.192.21,Compose or arrange music [Back translation in English:],Number 17.  I create and write and arrange music.
absongothu,2016-10-14 12:55:25,206.63.192.21,Perform rehabilitation therapy [Back translation in English:],"Number 20.  Person who has physical injury - rehab, help treat person do different exercises and help person do self, recover, and improve."
absongothu,2016-10-14 12:55:25,206.63.192.21,Operate a beauty salon or barber shop [Back translation in English:],"Number 21.  Haircut store with shampoo, haircuts, I run the store."
absongothu,2016-10-14 12:55:25,206.63.192.21,Load computer software into a large computer network [Back translation in English:],Number 23.  Computer Techinaan.  I am IT.  I install software on computers.
absongothu,2016-10-14 12:55:25,206.63.192.21,Operate a calculator [Back translation in English:],Number 24.  Calculator - I use it.
absongothu,2016-10-14 12:55:25,206.63.192.21,Assemble electronic parts [Back translation in English:],Nbr 25.  Different electronic parts - I put (or fix.
absongothu,2016-10-14 12:55:25,206.63.192.21,Drive a truck to deliver packages to offices and homes [Back translation in English:],"Nbr 26.  I drive a truck with delivering boxes to business, homes."
absongothu,2016-10-14 12:55:25,206.63.192.21,Create special effects for movies [Back translation in English:],"Nbr 29.  I make special effects in movies.  They mean  driving car with water effects - real - no, I edit them on the computer."
absongothu,2016-10-14 12:55:25,206.63.192.21,Start your own business [Back translation in English:],Nbr 33.  I I set my own business.
absongothu,2016-10-14 12:55:25,206.63.192.21,Calculate the wages of employees [Back translation in English:],nbr 36.  The workers who work under me - how much money they earn - I figure
absongothu,2016-10-14 12:55:25,206.63.192.21,Repair and install locks [Back translation in English:],nbr 38.  I fix locks and install them.
absongothu,2016-10-14 12:55:25,206.63.192.21,Develop a way to better predict the weather [Back translation in English:],nbr 39.  I invent better ways to predict what weather will look like.
absongothu,2016-10-14 12:55:25,206.63.192.21,Work in a biology lab [Back translation in English:],nbr 40.  i work in a biology lab.
absongothu,2016-10-14 12:55:25,206.63.192.21,Perform jazz or tap dance [Back translation in English:],nbr 42.  I dance jazz in front of the audience or tap.
absongothu,2016-10-14 12:55:25,206.63.192.21,Help conduct a group therapy session [Back translation in English:],nbr 44.  i help with facilitating therapy groups.
absongothu,2016-10-14 12:55:25,206.63.192.21,Represent a client in a lawsuit [Back translation in English:],"nbr 45.  i work with clients who are involved in lawsuits.  regardless of who is the suing party, i help clients as a legal representative."
absongothu,2016-10-14 12:55:25,206.63.192.21,Market a new line of clothing [Back translation in English:],nbr 46.  i advertise new fashion lines.
absongothu,2016-10-14 12:55:25,206.63.192.21,Set up and operate machines to make products [Back translation in English:],nbr 49.  i set machines that make specific things.
absongothu,2016-10-14 12:55:25,206.63.192.21,Invent a replacement for sugar [Back translation in English:],nbr 51.  i create new sugar.  i replace those sugar.
absongothu,2016-10-14 12:55:25,206.63.192.21,Do laboratory tests to identify diseases [Back translation in English:],nbr 52.  i test and identify what kind of diseases in lab. i perform.
absongothu,2016-10-14 12:55:25,206.63.192.21,Sing in a band [Back translation in English:],nbr 53.  i i sing in a band.
absongothu,2016-10-14 12:55:25,206.63.192.21,REALISTIC [Back translation in English:],"Realistic:  pulling up my sleeves and figuring out to problem solve.  people who like working with plants, woodworking, tools, machines, work such as engineering, farmers, scientists, police."
absongothu,2016-10-14 12:55:25,206.63.192.21,INVESTIGATIVE [Back translation in English:],"Investiagtative: seeking facts, ideas, problems, reflecting and answering.  work includes math, science, and doctors."
absongothu,2016-10-14 12:55:25,206.63.192.21,ARTISTIC [Back translation in English:],"artistic:: creating, likes art, music, theatre.  Does no tike rules.  Likes flexibility.  Jobs includes creating music, art, dancing,"
absongothu,2016-10-14 12:55:25,206.63.192.21,SOCIAL [Back translation in English:],"social: enjoys helping, teaching, advising.  jobs include teaching, coaches, nurses, counselor"
absongothu,2016-10-14 12:55:25,206.63.192.21,ENTERPRISING [Back translation in English:],"enterpresing: likes organizing, set projects, work, peoplee who lead and decides and proceeds.  jobs include lawyer, own business, judge, politician."
absongothu,2016-10-14 12:55:25,206.63.192.21,CONVENTIONAL [Back translation in English:],"conventional: prefers job planning in steps, routine.  does not want to lead.  specific information.  job sinclude secretary, bank workers, financial analyst."
absongothu,2016-10-14 12:55:25,206.63.192.21,STRONGLYLIKE [Back translation in English:],strongly like
absongothu,2016-10-14 12:55:25,206.63.192.21,LIKE [Back translation in English:],like
absongothu,2016-10-14 12:55:25,206.63.192.21,UNSURE [Back translation in English:],unot sure.  on he fence.
absongothu,2016-10-14 12:55:25,206.63.192.21,DISLIKE [Back translation in English:],not like
absongothu,2016-10-14 12:55:25,206.63.192.21,STRONGLYDISLIKE [Back translation in English:],strongly dislike
absongothu,2016-10-14 12:55:25,206.63.192.21,jobzone1 [Back translation in English:],"job zone 1 - not much experience.  range of 1 week to 3 months of training.  may need HS diploma or GED.  jobs include taxi driver, building job, waitress."
absongothu,2016-10-14 12:55:25,206.63.192.21,jobzone2 [Back translation in English:],"Job zone 2: experiences some.  2 to 3 months or up to 1 year of training and work at the same time.  Tends to need a high school diploma or GED.  Work includes firefighter, works in stores, or bank."
absongothu,2016-10-14 12:55:25,206.63.192.21,jobzone3 [Back translation in English:],"Job zone 3.  experiences more.  training includes 1 to 2 years of work and learnings at same time.  needs vocational school, past work experience, or college AA degree.  jobs includes food service manager, electrician, legal secretary, or sales insurance."
absongothu,2016-10-14 12:55:25,206.63.192.21,jobzone4 [Back translation in English:],"job work zone 4: experiences a lot of requirements and trainings, learnings at same time, many years. requires college degree, BA, BS, or graduate degree.  jobs include accountant, sales manager, teacher, chemist."
absongothu,2016-10-14 12:55:25,206.63.192.21,jobzone5 [Back translation in English:],"job zone 5.  experiences a lot studying, in-depth learning, and above 5 years of experience.  trainings required before job begins.  husiness companies also provides more trainings.  needs a MA, PHD, or law degree.  Jobs include doctors, college rpfoessor, libriarian."
absongothu,2016-10-14 12:55:25,206.63.192.21,currentfuture [Back translation in English:],"Job zone - pick two ways: now or future.  Current school, trainings, and experience that fits current job.  Future school, trainings, and experience that needs to fit future jobs.  Job zone, current or future, does not matter.  Trainings, school, sufficient money - don't worry, put aside.  Current time now - to learn, explore jobs that you might like."
absongothu,2016-10-14 12:55:25,206.63.192.21,Explore [Back translation in English:],"Job zone - those includes, school, trainings, experience.  one: not much school, trainings, and experience.  two: some school, trainings, experience.  three: more school, trainings, and experience.  four:  a lot of school, training, and experiemces.  five: a lot and in-depth trainings, school, and experiences.  pick a job zone that fits the job that you want.  after selecting the answer, click ""next."""
absongothu,2016-10-14 12:55:25,206.63.192.21,JZcareer [Back translation in English:],"Job selection - how? Job zone from 1 to 5.  Each job zone, will have two categories - list of jobs, and second: schools, trainings, and experiences required.  Job zone and IP both helps you find a job that fits you and wants to learn, explore more."
absongothu,2016-10-14 12:55:25,206.63.192.21,IPresultscareer [Back translation in English:],"Your IP list - jobs related to your IP and job zone which you will see - click ""next."""
absongothu,2016-10-14 12:55:25,206.63.192.21,results [Back translation in English:],"Finally, IP that answered and job activities that fit: job satisfication.  you will see the following choices: realistic, investigative, artistic, social, enterprising, and conventional.  you will see the numbers - the higher number is, the better fit.  Click it and read, and then go on to the next, read, and resume.  When finished, click ""next."""
absongothu,2016-10-14 12:55:25,206.63.192.21,select [Back translation in English:],"When you are finished learning the job zones, what do you do? now or future - does not matter.  Select a job that you like."
rosightfac,2016-10-14 02:44:39,24.6.131.45,Build kitchen cabinets [Back translation in English:],Number 1 Kitchen cabinets.  I build cabinets.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Write books or plays [Back translation in English:],Number 5 Write a book or plays.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Play a musical instrument [Back translation in English:],"Number 6 Play music equipment like drum, guitar or piano."
rosightfac,2016-10-14 02:44:39,24.6.131.45,Teach an individual an exercise routine [Back translation in English:],Number 7 Teach exercise.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Develop a spreadsheet using computer software [Back translation in English:],Number 11 Develop spreadsheet on computer software.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Raise fish in a fish hatchery [Back translation in English:],Number 14 Take care of fish farm.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Conduct chemical experiments [Back translation in English:],Number 15 Scientist/chemist 
rosightfac,2016-10-14 02:44:39,24.6.131.45,Study the movement of planets [Back translation in English:],Number 16 Study of Planets
rosightfac,2016-10-14 02:44:39,24.6.131.45,Compose or arrange music [Back translation in English:],Number 17 Song writer-writes song.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Perform rehabilitation therapy [Back translation in English:],Number 20 Physical therapy responsible for exercise to improve their physical injury.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Operate a beauty salon or barber shop [Back translation in English:],Number 21 Manage the Haircut store
rosightfac,2016-10-14 02:44:39,24.6.131.45,Load computer software into a large computer network [Back translation in English:],Number 23 Computer Technician responsible for installing software.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Operate a calculator [Back translation in English:],Number 24 I used Calculator.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Assemble electronic parts [Back translation in English:],Number 25 Responsible for electric parts.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Drive a truck to deliver packages to offices and homes [Back translation in English:],Number 26 Truck delivery driver.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Create special effects for movies [Back translation in English:],Number 29 Make special effect movies in using computer.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Start your own business [Back translation in English:],Number 33 Own a private business.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Calculate the wages of employees [Back translation in English:],Number 36 Accountant employee..  Figure out how much to pay each employees.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Repair and install locks [Back translation in English:],Number 38 Fix locks and install them.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Develop a way to better predict the weather [Back translation in English:],Number 39 Weather Invention. To invent better way to report weather.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Work in a biology lab [Back translation in English:],Number 40 Work in Biology lab.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Perform jazz or tap dance [Back translation in English:],"Number 42 Jazz or tap dancer. 


"
rosightfac,2016-10-14 02:44:39,24.6.131.45,Help conduct a group therapy session [Back translation in English:],Number 44 I help run a therapy group.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Represent a client in a lawsuit [Back translation in English:],Number 45 Legal Representative in any lawsuit.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Market a new line of clothing [Back translation in English:],Number 46 Advertise Clothing designs.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Set up and operate machines to make products [Back translation in English:],Number 49 Responsible for specific motor things.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Invent a replacement for sugar [Back translation in English:],Number 51 New sugar invention to replace the sugar.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Do laboratory tests to identify diseases [Back translation in English:],Number 52  Lab test to identify what kind of diseases.
rosightfac,2016-10-14 02:44:39,24.6.131.45,Sing in a band [Back translation in English:],Number 53 Sing in a band group.
rosightfac,2016-10-14 02:44:39,24.6.131.45,REALISTIC [Back translation in English:],"Realistic What does it means.  Likes to work with problem solving.  Sample of jobs like  working in garden, with animals ,wood, tools,machine, etc..such as machinists, police, and  farmer,"
rosightfac,2016-10-14 02:44:39,24.6.131.45,INVESTIGATIVE [Back translation in English:],"Investigative. Find facts, ideas and problem solving.  Jobs like math, science and doctors."
rosightfac,2016-10-14 02:44:39,24.6.131.45,ARTISTIC [Back translation in English:],"Attistic.  Creative, art, music, and play.  No rules. Flexible. Jobs like actors, invent music, art and dance."
rosightfac,2016-10-14 02:44:39,24.6.131.45,SOCIAL [Back translation in English:],"Social  Enjoy helping, teaching, and giving advice.  Jobs like teachers, exercise coach, nurse and counselor."
rosightfac,2016-10-14 02:44:39,24.6.131.45,ENTERPRISING [Back translation in English:],"Enterprising  Likes to plan, set up project and work on it.  Lead group of people and make decisions. Jobs like lawyer, own business, judge or politicians."
rosightfac,2016-10-14 02:44:39,24.6.131.45,CONVENTIONAL [Back translation in English:],"Conventional   Likes to plan the job or even with step by step with clear Information. Jobs like secretary, bank, and money analyst."
rosightfac,2016-10-14 02:44:39,24.6.131.45,STRONGLYLIKE [Back translation in English:],Stronglylike  Strongly agree with it.
rosightfac,2016-10-14 02:44:39,24.6.131.45,LIKE [Back translation in English:],Like   Like it.
rosightfac,2016-10-14 02:44:39,24.6.131.45,UNSURE [Back translation in English:],Unsure Not sure about it.
rosightfac,2016-10-14 02:44:39,24.6.131.45,DISLIKE [Back translation in English:],Dislike Don't like it.
rosightfac,2016-10-14 02:44:39,24.6.131.45,STRONGLYDISLIKE [Back translation in English:],Stronglydislike  Strongly dislike- does not like it with strong feelings.
rosightfac,2016-10-14 02:44:39,24.6.131.45,jobzone1 [Back translation in English:],"jobzone1 Does not require much experience. One week to three months training may be needed. May need to have a High School diploma, or get GED.  Jobs like taxi driver, construction worker or waiters."
rosightfac,2016-10-14 02:44:39,24.6.131.45,jobzone2 [Back translation in English:],"job zone 2 Have some job experience. 2 to 3 months or one year train and work at the same time.  Person with HS diploma, or GED etc... person can work in the forest, fireman, salesman,  or banker."
rosightfac,2016-10-14 02:44:39,24.6.131.45,jobzone3 [Back translation in English:],"job zone 3  More experience required in this zone.  Training 1 to 2 years but can work and training at same time. Need vocational training school and some last work experience or college with AA degree.  Jobs like food service manager, electricians, Law secretary or sell insurance."
rosightfac,2016-10-14 02:44:39,24.6.131.45,jobzone4 [Back translation in English:],"job zone 4 Required a lot of experience. Many years experience with lots of trainings. Need college degree such as BA,BS,Graduate. Jobs like accountant, market manager, teachers and explorers."
rosightfac,2016-10-14 02:44:39,24.6.131.45,jobzone5 [Back translation in English:],"job zone 5  Needs a lot of experience.  Study and learn depth of the field. 5 years of experience with lot s of training before going into  any jobs. Any business company also must  provide  lots of training. Required to have MA, PHD, Law degree.  Jobs like doctor, college professor or lawyer."
rosightfac,2016-10-14 02:44:39,24.6.131.45,currentfuture [Back translation in English:],"current future  Work zone two ways...current or future. Current, school with trainings and get some experience.with job experience.  Future, school with training and experience will need some for future job. Job zone now or future does not matter if training school and no money don't worry.  Now time to learn and explore jobs you may like."
